,ReportDate,Price,MID,UP,LOW,买,平,买累计,平累计,,仓位
2064,2012/11/16,19150,19418.27,19881.16,18955.38,0,0,,,,
2065,2012/11/19,19100,19405.38,19884.69,18926.07,0,0,,,,
2066,2012/11/20,19095,19392.5,19886.83,18898.17,0,0,,,,
2067,2012/11/21,19095,19375.38,19879.19,18871.57,0,0,,,,
2068,2012/11/22,19155,19357.12,19856.95,18857.29,0,0,,,,
2069,2012/11/23,19190,19332.88,19799.33,18866.43,0,0,,,,
2070,2012/11/26,19195,19314.42,19762.16,18866.68,0,0,,,,
2071,2012/11/27,19205,19294.62,19712.28,18876.96,0,0,,,,
2072,2012/11/28,19135,19275.96,19676.12,18875.8,0,0,,,,
2073,2012/11/29,19095,19257.5,19644.34,18870.66,0,0,,,,
2074,2012/11/30,19095,19238.65,19606.38,18870.92,0,0,,,,
2075,2012/12/3,19175,19223.85,19568,18879.7,0,0,,,,
2076,2012/12/4,19120,19209.23,19536.46,18882,0,0,,,,
2077,2012/12/5,19115,19190.77,19479.33,18902.21,0,0,,,,
2078,2012/12/6,19120,19175.19,19430.51,18919.87,0,0,,,,
2079,2012/12/7,19140,19159.04,19360.55,18957.53,0,0,,,,
2080,2012/12/10,19280,19150.38,19303.64,18997.12,0,0,,,,
2081,2012/12/11,19075,19136.15,19234.47,19037.83,0,-1,,,,
2082,2012/12/12,19150,19134.62,19230.66,19038.58,0,0,,,,
2083,2012/12/13,19180,19135.96,19233.57,19038.35,0,0,,,,
2084,2012/12/14,19230,19140,19244.19,19035.81,0,0,,,,
2085,2012/12/17,19390,19152.5,19291.45,19013.55,1,0,,,,
2086,2012/12/18,19340,19162.12,19316.79,19007.45,0,0,,,,
2087,2012/12/19,19285,19169.42,19328.78,19010.06,0,0,,,,
2088,2012/12/20,19185,19171.92,19330.09,19013.75,0,0,,,,
2089,2012/12/21,19190,19172.5,19330.82,19014.18,0,0,,,,
2090,2012/12/24,19195,19174.23,19332.51,19015.95,0,0,,,,
2091,2012/12/25,19210,19178.46,19334.35,19022.57,0,0,,,,
2092,2012/12/26,19240,19184.04,19337.87,19030.21,0,0,,,,
2093,2012/12/27,19210,19188.46,19338.2,19038.72,0,0,,,,
2094,2012/12/28,19070,19185.19,19341.54,19028.84,0,-1,,,,
2095,2012/12/31,18950,19175.96,19357.44,18994.48,0,0,,,,
2096,2013/1/4,19045,19170.19,19358.56,18981.82,0,0,,,,
2097,2013/1/7,19225,19170.96,19360.08,18981.84,0,0,,,,
2098,2013/1/8,19225,19174.42,19364.1,18984.74,0,0,,,,
2099,2013/1/9,19260,19180.77,19370.44,18991.1,0,0,,,,
2100,2013/1/10,19265,19187.31,19376.4,18998.22,0,0,,,,
2101,2013/1/11,19320,19192.88,19388.88,18996.88,0,0,,,,
2102,2013/1/14,19380,19202.88,19409.65,18996.11,0,0,,,,
2103,2013/1/15,19395,19213.65,19430.31,18996.99,0,0,,,,
2104,2013/1/16,19540,19229.81,19477.79,18981.83,1,0,,,,
2105,2013/1/17,19550,19245.58,19520.48,18970.68,0,0,,,,
2106,2013/1/18,19600,19257.88,19565.86,18949.9,1,0,,,,
2107,2013/1/21,19475,19273.27,19583.2,18963.34,0,0,,,,
2108,2013/1/22,19505,19286.92,19605.42,18968.42,0,0,,,,
2109,2013/1/23,19720,19307.69,19665.22,18950.16,1,0,,,,
2110,2013/1/24,19785,19329.04,19730.81,18927.27,1,0,,,,
2111,2013/1/25,19870,19347.5,19801.62,18893.38,1,0,,,,
2112,2013/1/28,19875,19368.08,19867.06,18869.1,0,0,,,,
2113,2013/1/29,20385,19410.38,20047.47,18773.29,1,0,,,,
2114,2013/1/30,20325,19454.23,20177.84,18730.62,0,0,,,,
2115,2013/1/31,20275,19495.96,20278.89,18713.03,0,0,,,,
2116,2013/2/1,20130,19531.92,20342.74,18721.1,0,0,,,,
2117,2013/2/4,20200,19570,20410.37,18729.63,0,0,,,,
2118,2013/2/5,20175,19605.96,20467.35,18744.57,0,0,,,,
2119,2013/2/6,20020,19637.12,20497.52,18776.72,0,0,,,,
2120,2013/2/7,19770,19664.04,20493.88,18834.2,0,0,,,,
2121,2013/2/8,19700,19692.88,20469.93,18915.83,0,0,,,,
2122,2013/2/18,19810,19722.31,20453.91,18990.71,0,0,,,,
2123,2013/2/19,20030,19753.27,20465.19,19041.35,0,0,,,,
2124,2013/2/20,19960,19781.54,20463.96,19099.12,0,0,,,,
2125,2013/2/21,19815,19802.88,20451.31,19154.45,0,0,,,,
2126,2013/2/22,19895,19827.12,20437.92,19216.32,0,0,,,,
2127,2013/2/25,19800,19845.58,20420.59,19270.57,0,-1,,,,
2128,2013/2/26,19675,19856.92,20404.71,19309.13,0,0,,,,
2129,2013/2/27,19715,19869.23,20387.42,19351.04,0,0,,,,
2130,2013/2/28,19875,19882.12,20382.62,19381.62,0,0,,,,
2131,2013/3/1,19840,19893.27,20375.57,19410.97,0,0,,,,
2132,2013/3/4,20090,19912.12,20384.95,19439.29,0,0,,,,
2133,2013/3/5,20100,19936.15,20379.14,19493.16,0,0,,,,
2134,2013/3/6,20160,19961.35,20375.93,19546.77,0,0,,,,
2135,2013/3/7,20135,19977.31,20385.14,19569.48,0,0,,,,
2136,2013/3/8,20250,19995.19,20408.68,19581.7,0,0,,,,
2137,2013/3/11,20155,20006.15,20420.94,19591.36,0,0,,,,
2138,2013/3/12,20100,20014.81,20427.6,19602.02,0,0,,,,
2139,2013/3/13,20300,20011.54,20413.33,19609.75,0,0,,,,
2140,2013/3/14,20300,20010.58,20409.36,19611.8,0,0,,,,
2141,2013/3/15,20370,20014.23,20424.66,19603.8,0,0,,,,
2142,2013/3/18,20140,20014.62,20425.52,19603.72,0,0,,,,
2143,2013/3/19,20160,20013.08,20421.38,19604.78,0,0,,,,
2144,2013/3/20,20160,20012.5,20419.89,19605.11,0,0,,,,
2145,2013/3/21,20205,20019.62,20433.96,19605.28,0,0,,,,
2146,2013/3/22,20160,20034.62,20439.5,19629.74,0,0,,,,
2147,2013/3/25,20140,20051.54,20434.42,19668.66,0,0,,,,
2148,2013/3/26,20275,20069.42,20448.79,19690.05,0,0,,,,
2149,2013/3/27,20260,20078.27,20464.48,19692.06,0,0,,,,
2150,2013/3/28,20235,20088.85,20476.65,19701.05,0,0,,,,
2151,2013/3/29,20305,20107.69,20487.67,19727.71,0,0,,,,
2152,2013/4/1,20280,20122.5,20497.98,19747.02,0,0,,,,
2153,2013/4/2,20270,20140.58,20496.2,19784.96,0,0,,,,
2154,2013/4/3,20220,20161.54,20463.15,19859.93,0,0,,,,
2155,2013/4/8,20305,20184.23,20429.61,19938.85,0,0,,,,
2156,2013/4/9,20275,20199.62,20412.33,19986.91,0,0,,,,
2157,2013/4/10,20385,20220.58,20388.59,20052.57,0,0,,,,
2158,2013/4/11,20305,20228.85,20391.19,20066.51,0,0,,,,
2159,2013/4/12,20260,20235,20388.94,20081.06,0,0,,,,
2160,2013/4/15,20170,20235.38,20388.58,20082.18,0,-1,,,,
2161,2013/4/16,20165,20236.54,20387.03,20086.05,0,0,,,,
2162,2013/4/17,20185,20234.04,20385.75,20082.33,0,0,,,,
2163,2013/4/18,20160,20234.23,20385.54,20082.92,0,0,,,,
2164,2013/4/19,19885,20225.96,20424.05,20027.87,0,0,,,,
2165,2013/4/22,19955,20212.69,20434.9,19990.48,0,0,,,,
2166,2013/4/23,19930,20198.46,20443.62,19953.3,0,0,,,,
2167,2013/4/24,19875,20179.42,20445.18,19913.66,0,0,,,,
2168,2013/4/25,19830,20167.5,20466.37,19868.63,0,0,,,,
2169,2013/4/26,19910,20157.88,20473.38,19842.38,0,0,,,,
2170,2013/5/2,19870,20146.73,20481.81,19811.65,0,0,,,,
2171,2013/5/3,19985,20138.27,20478.3,19798.24,0,0,,,,
2172,2013/5/6,20065,20134.62,20475.72,19793.52,0,0,,,,
2173,2013/5/7,20070,20131.92,20473.95,19789.89,0,0,,,,
2174,2013/5/8,20090,20124.81,20462.12,19787.5,0,0,,,,
2175,2013/5/9,20175,20121.54,20455.03,19788.05,0,0,,,,
2176,2013/5/10,20310,20124.42,20463.25,19785.59,0,0,,,,
2177,2013/5/13,20175,20119.42,20450.92,19787.92,0,0,,,,
2178,2013/5/14,20170,20115.19,20440.92,19789.46,0,0,,,,
2179,2013/5/15,20145,20110.38,20430.24,19790.52,0,0,,,,
2180,2013/5/16,20120,20106.54,20423.31,19789.77,0,0,,,,
2181,2013/5/17,20165,20101.15,20408.5,19793.8,0,0,,,,
2182,2013/5/20,20240,20099.81,20404.29,19795.33,0,0,,,,
2183,2013/5/21,20210,20093.08,20378.47,19807.69,0,0,,,,
2184,2013/5/22,20165,20087.69,20361.5,19813.88,0,0,,,,
2185,2013/5/23,20150,20083.46,20349.48,19817.44,0,0,,,,
2186,2013/5/24,20155,20082.88,20348.18,19817.58,0,0,,,,
2187,2013/5/27,20150,20082.31,20346.93,19817.69,0,0,,,,
2188,2013/5/28,20190,20082.5,20347.44,19817.56,0,0,,,,
2189,2013/5/29,20135,20081.54,20345.49,19817.59,0,0,,,,
2190,2013/5/30,20100,20089.81,20341.33,19838.29,0,0,,,,
2191,2013/5/31,20120,20096.15,20341.77,19850.53,0,0,,,,
2192,2013/6/3,20165,20105.19,20342.53,19867.85,0,0,,,,
2193,2013/6/4,20210,20118.08,20339.26,19896.9,0,0,,,,
2194,2013/6/5,20215,20132.88,20323.23,19942.53,0,0,,,,
2195,2013/6/6,20205,20144.23,20313.29,19975.17,0,0,,,,
2196,2013/6/7,20230,20158.08,20288.19,20027.97,0,0,,,,
2197,2013/6/13,20345,20171.92,20302.03,20041.81,1,0,,,,
2198,2013/6/14,20065,20171.92,20302.03,20041.81,0,-1,,,,
2199,2013/6/17,19885,20164.81,20332.82,19996.8,0,0,,,,
2200,2013/6/18,19965,20160,20343.37,19976.63,0,0,,,,
2201,2013/6/19,19980,20152.5,20348.81,19956.19,0,0,,,,
2202,2013/6/20,19910,20137.12,20344.47,19929.77,0,0,,,,
2203,2013/6/21,19925,20127.5,20350.16,19904.84,0,0,,,,
2204,2013/6/24,19990,20120.58,20348.87,19892.29,0,0,,,,
2205,2013/6/25,20010,20115.38,20347.46,19883.3,0,0,,,,
2206,2013/6/26,20035,20112.12,20346.32,19877.92,0,0,,,,
2207,2013/6/27,20045,20107.5,20342.09,19872.91,0,0,,,,
2208,2013/6/28,19950,20096.35,20332.31,19860.39,0,0,,,,
2209,2013/7/1,19950,20086.35,20324.3,19848.4,0,0,,,,
2210,2013/7/2,19975,20079.04,20318.61,19839.47,0,0,,,,
2211,2013/7/3,19995,20073.08,20313.01,19833.15,0,0,,,,
2212,2013/7/4,20010,20067.5,20306.25,19828.75,0,0,,,,
2213,2013/7/5,19990,20061.35,20299.5,19823.2,0,0,,,,
2214,2013/7/8,20000,20054.04,20287.38,19820.7,0,0,,,,
2215,2013/7/9,19900,20045,20283.44,19806.56,0,0,,,,
2216,2013/7/10,19715,20030.19,20300.16,19760.22,0,0,,,,
2217,2013/7/11,19820,20018.65,20298.13,19739.17,0,0,,,,
2218,2013/7/12,19785,20004.04,20291.32,19716.76,0,0,,,,
2219,2013/7/15,19780,19987.5,20274.96,19700.04,0,0,,,,
2220,2013/7/16,19860,19973.85,20249.85,19697.85,0,0,,,,
2221,2013/7/17,19860,19960.58,20223.2,19697.96,0,0,,,,
2222,2013/7/18,19880,19947.12,20187.21,19707.03,0,0,,,,
2223,2013/7/19,19905,19930.19,20107.4,19752.98,0,0,,,,
2224,2013/7/22,19920,19924.62,20093.09,19756.15,0,0,,,,
2225,2013/7/23,19905,19925.38,20093.28,19757.48,0,0,,,,
2226,2013/7/24,19960,19925.19,20092.92,19757.46,0,0,,,,
2227,2013/7/25,19980,19925.19,20092.92,19757.46,0,0,,,,
2228,2013/7/26,19815,19921.54,20094.69,19748.39,0,-1,,,,
2229,2013/7/29,19705,19913.08,20105.91,19720.25,0,0,,,,
2230,2013/7/30,19765,19904.42,20103,19705.84,0,0,,,,
2231,2013/7/31,19840,19897.88,20093.17,19702.59,0,0,,,,
2232,2013/8/1,19820,19889.62,20078.87,19700.37,0,0,,,,
2233,2013/8/2,19835,19881.54,20060.87,19702.21,0,0,,,,
2234,2013/8/5,19835,19877.12,20055.09,19699.15,0,0,,,,
2235,2013/8/6,19835,19872.69,20048.83,19696.55,0,0,,,,
2236,2013/8/7,19765,19864.62,20040.5,19688.74,0,0,,,,
2237,2013/8/8,19765,19855.77,20027.46,19684.08,0,0,,,,
2238,2013/8/9,19795,19847.5,20008.68,19686.32,0,0,,,,
2239,2013/8/12,19720,19837.12,19994.86,19679.38,0,0,,,,
2240,2013/8/13,19810,19829.81,19973.1,19686.52,0,0,,,,
2241,2013/8/14,19850,19827.88,19968.57,19687.19,0,0,,,,
2242,2013/8/15,19765,19829.81,19965.35,19694.27,0,-1,,,,
2243,2013/8/16,19810,19829.42,19965.14,19693.7,0,0,,,,
2244,2013/8/19,19825,19830.96,19965.48,19696.44,0,0,,,,
2245,2013/8/20,19830,19832.88,19965.79,19699.97,0,0,,,,
2246,2013/8/21,19770,19829.42,19964.07,19694.77,0,-1,,,,
2247,2013/8/22,19755,19825.38,19962.49,19688.27,0,0,,,,
2248,2013/8/23,19780,19821.54,19957.89,19685.19,0,0,,,,
2249,2013/8/26,19940,19822.88,19963.28,19682.48,0,0,,,,
2250,2013/8/27,19900,19822.12,19960.52,19683.72,0,0,,,,
2251,2013/8/28,19890,19821.54,19958.62,19684.46,0,0,,,,
2252,2013/8/29,19855,19817.5,19943.33,19691.67,0,0,,,,
2253,2013/8/30,19860,19812.88,19921.55,19704.21,0,0,,,,
2254,2013/9/2,19870,19815,19925.96,19704.04,0,0,,,,
2255,2013/9/3,19895,19822.31,19928.04,19716.58,0,0,,,,
2256,2013/9/4,19700,19819.81,19933.91,19705.71,0,-1,,,,
2257,2013/9/5,19655,19812.69,19943.42,19681.96,0,0,,,,
2258,2013/9/6,19640,19805.77,19952.92,19658.62,0,0,,,,
2259,2013/9/9,19705,19800.77,19952.55,19648.99,0,0,,,,
2260,2013/9/10,19685,19795,19952.66,19637.34,0,0,,,,
2261,2013/9/11,19670,19788.65,19952.76,19624.54,0,0,,,,
2262,2013/9/12,19675,19785.19,19955.07,19615.31,0,0,,,,
2263,2013/9/13,19695,19782.5,19955.9,19609.1,0,0,,,,
2264,2013/9/16,19740,19780.38,19954.48,19606.28,0,0,,,,
2265,2013/9/17,19755,19781.73,19954.42,19609.04,0,0,,,,
2266,2013/9/18,19790,19780.96,19953.31,19608.61,0,0,,,,
2267,2013/9/23,19800,19779.04,19949.29,19608.79,0,0,,,,
2268,2013/9/24,19770,19779.23,19949.42,19609.04,0,-1,,,,
2269,2013/9/25,19770,19777.69,19947.45,19607.93,0,0,,,,
2270,2013/9/26,19780,19775.96,19944.63,19607.29,0,0,,,,
2271,2013/9/27,19860,19777.12,19947.72,19606.52,0,0,,,,
2272,2013/9/30,19925,19783.08,19963.21,19602.95,0,0,,,,
2273,2013/10/8,19935,19790,19979.25,19600.75,0,0,,,,
2274,2013/10/9,20045,19800.19,20014.13,19586.25,1,0,,,,
2275,2013/10/10,19995,19802.31,20022.99,19581.63,0,0,,,,
2276,2013/10/11,20000,19806.15,20037.15,19575.15,0,0,,,,
2277,2013/10/14,18945,19769.81,20176.5,19363.12,0,-1,,,,
2278,2013/10/15,18975,19735.96,20246.4,19225.52,0,0,,,,
2279,2013/10/16,18955,19701.15,20293.29,19109.01,0,0,,,,
2280,2013/10/17,18770,19658.85,20349.75,18967.95,0,0,,,,
2281,2013/10/18,18770,19615.58,20381.77,18849.39,0,0,,,,
2282,2013/10/21,18760,19579.42,20414.64,18744.2,0,0,,,,
2283,2013/10/22,18750,19544.62,20440,18649.24,0,0,,,,
2284,2013/10/23,18685,19507.88,20463.32,18552.44,0,0,,,,
2285,2013/10/24,18610,19465.77,20479.8,18451.74,0,0,,,,
2286,2013/10/25,18595,19423.85,20489.02,18358.68,0,0,,,,
2287,2013/10/28,18530,19380,20495.67,18264.33,0,0,,,,
2288,2013/10/29,18525,19335.77,20493.19,18178.35,0,0,,,,
2289,2013/10/30,18570,19292.5,20477.83,18107.17,0,0,,,,
2290,2013/10/31,18685,19251.92,20445.72,18058.12,0,0,,,,
2291,2013/11/1,18700,19211.35,20405.74,18016.96,0,0,,,,
2292,2013/11/4,18665,19168.08,20356.76,17979.4,0,0,,,,
2293,2013/11/5,18635,19123.27,20300.63,17945.91,0,0,,,,
2294,2013/11/6,18535,19075.77,20244.21,17907.33,0,0,,,,
2295,2013/11/7,18550,19028.85,20179.16,17878.54,0,0,,,,
2296,2013/11/8,18645,18985.19,20102.59,17867.79,0,0,,,,
2297,2013/11/11,18690,18940.19,20003.98,17876.4,0,0,,,,
2298,2013/11/12,18615,18889.81,19881.19,17898.43,0,0,,,,
2299,2013/11/13,18660,18840.77,19738.82,17942.72,0,0,,,,
2300,2013/11/14,18700,18789.04,19541.7,18036.38,0,0,,,,
2301,2013/11/15,18620,18736.15,19307.76,18164.54,0,0,,,,
2302,2013/11/18,18420,18675.38,18943.33,18407.43,0,0,,,,
2303,2013/11/19,18410,18654.81,18918.77,18390.85,0,0,,,,
2304,2013/11/20,18550,18638.46,18870.66,18406.26,0,0,,,,
2305,2013/11/21,18615,18625.38,18818.42,18432.34,0,0,,,,
2306,2013/11/22,18610,18619.23,18803.07,18435.39,0,0,,,,
2307,2013/11/25,18540,18610.38,18785.99,18434.77,0,0,,,,
2308,2013/11/26,18600,18604.23,18768.9,18439.56,0,0,,,,
2309,2013/11/27,18555,18596.73,18751.23,18442.23,0,-1,,,,
2310,2013/11/28,18610,18593.85,18744.24,18443.46,0,0,,,,
2311,2013/11/29,18690,18596.92,18751.89,18441.95,0,0,,,,
2312,2013/12/2,18785,18604.23,18775.85,18432.61,1,0,,,,
2313,2013/12/3,18730,18611.92,18787.58,18436.26,0,0,,,,
2314,2013/12/4,18760,18620.96,18802.11,18439.81,0,0,,,,
2315,2013/12/5,18735,18627.31,18812.55,18442.07,0,0,,,,
2316,2013/12/6,18795,18631.54,18827,18436.08,0,0,,,,
2317,2013/12/9,18820,18636.15,18843.64,18428.66,0,0,,,,
2318,2013/12/10,18805,18641.54,18859.16,18423.92,0,0,,,,
2319,2013/12/11,18810,18648.27,18875.65,18420.89,0,0,,,,
2320,2013/12/12,18815,18659.04,18890.59,18427.49,0,0,,,,
2321,2013/12/13,18805,18668.85,18902.78,18434.92,0,0,,,,
2322,2013/12/16,18780,18674.04,18911.73,18436.35,0,0,,,,
2323,2013/12/17,18780,18677.5,18918.75,18436.25,0,0,,,,
2324,2013/12/18,18790,18684.23,18927.98,18440.48,0,0,,,,
2325,2013/12/19,18845,18691.35,18942.83,18439.87,0,0,,,,
2326,2013/12/20,18840,18696.73,18954.89,18438.57,0,0,,,,
2327,2013/12/23,18795,18703.46,18962.42,18444.5,0,0,,,,
2328,2013/12/24,18840,18719.62,18956.48,18482.76,0,0,,,,
2329,2013/12/25,18870,18737.31,18944.87,18529.75,0,0,,,,
2330,2013/12/26,18980,18753.85,18967.75,18539.95,1,0,,,,
2331,2013/12/27,19315,18780.77,19080.83,18480.71,1,0,,,,
2332,2013/12/30,19195,18803.27,19136.02,18470.52,0,0,,,,
2333,2013/12/31,19345,18834.23,19211.85,18456.61,1,0,,,,
2334,2014/1/2,19385,18864.42,19286.99,18441.85,0,0,,,,
2335,2014/1/3,19325,18894.04,19333.97,18454.11,0,0,,,,
2336,2014/1/6,19280,18919.81,19368.92,18470.7,0,0,,,,
2337,2014/1/7,19495,18950.77,19442.91,18458.63,1,0,,,,
2338,2014/1/8,19760,18988.27,19568.55,18407.99,1,0,,,,
2339,2014/1/9,19695,19025.38,19658.02,18392.74,0,0,,,,
2340,2014/1/10,19625,19058.65,19723.4,18393.9,0,0,,,,
2341,2014/1/13,19760,19098.08,19803.32,18392.84,0,0,,,,
2342,2014/1/14,19885,19140,19897.92,18382.08,0,0,,,,
2343,2014/1/15,19845,19179.42,19973.85,18384.99,0,0,,,,
2344,2014/1/16,19770,19216.54,20028.18,18404.9,0,0,,,,
2345,2014/1/17,19860,19256.92,20088.65,18425.19,0,0,,,,
2346,2014/1/20,19810,19295.19,20133.87,18456.51,0,0,,,,
2347,2014/1/21,19810,19333.85,20171.18,18496.52,0,0,,,,
2348,2014/1/22,19805,19373.27,20198.56,18547.98,0,0,,,,
2349,2014/1/23,19775,19411.54,20214.35,18608.73,0,0,,,,
2350,2014/1/24,19850,19452.31,20231.12,18673.5,0,0,,,,
2351,2014/1/27,19810,19489.42,20239.27,18739.57,0,0,,,,
2352,2014/1/28,19700,19522.5,20227.72,18817.28,0,0,,,,
2353,2014/1/29,19745,19559.04,20203.26,18914.82,0,0,,,,
2354,2014/1/30,19755,19594.23,20171.55,19016.91,0,0,,,,
2355,2014/2/7,19880,19633.08,20139.2,19126.96,0,0,,,,
2356,2014/2/10,20055,19674.42,20131.9,19216.94,0,0,,,,
2357,2014/2/11,19940,19698.46,20142.87,19254.05,0,0,,,,
2358,2014/2/12,20015,19730,20140.9,19319.1,0,0,,,,
2359,2014/2/13,19915,19751.92,20137.41,19366.43,0,0,,,,
2360,2014/2/14,20065,19778.08,20152.11,19404.05,0,0,,,,
2361,2014/2/17,20005,19804.23,20139.56,19468.9,0,0,,,,
2362,2014/2/18,19960,19830.38,20094.03,19566.73,0,0,,,,
2363,2014/2/19,20045,19851.54,20090.33,19612.75,0,0,,,,
2364,2014/2/20,19970,19859.62,20099.74,19619.5,0,0,,,,
2365,2014/2/21,19985,19870.77,20105.97,19635.57,0,0,,,,
2366,2014/2/24,19800,19877.5,20092.6,19662.4,0,-1,,,,
2367,2014/2/25,19775,19878.08,20091.94,19664.22,0,0,,,,
2368,2014/2/26,19565,19865.77,20112.31,19619.23,0,0,,,,
2369,2014/2/27,19400,19848.65,20155.58,19541.72,0,0,,,,
2370,2014/2/28,18765,19810,20334.3,19285.7,0,0,,,,
2371,2014/3/3,19190,19784.23,20361.49,19206.97,0,0,,,,
2372,2014/3/4,19300,19764.62,20372.11,19157.13,0,0,,,,
2373,2014/3/5,19370,19747.69,20374.14,19121.24,0,0,,,,
2374,2014/3/6,19300,19728.27,20378.2,19078.34,0,0,,,,
2375,2014/3/7,19350,19711.92,20378.13,19045.71,0,0,,,,
2376,2014/3/10,19030,19680.38,20395.26,18965.5,0,0,,,,
2377,2014/3/11,18985,19648.65,20411.24,18886.06,0,0,,,,
2378,2014/3/12,18820,19614.81,20443.2,18786.42,0,0,,,,
2379,2014/3/13,18930,19583.46,20452.06,18714.86,0,0,,,,
2380,2014/3/14,18925,19551.54,20454.25,18648.83,0,0,,,,
2381,2014/3/17,18960,19516.15,20437.24,18595.06,0,0,,,,
2382,2014/3/18,16140,19365.58,20956.61,17774.55,0,0,,,,
2383,2014/3/19,16180,19220.96,21224.77,17217.15,0,0,,,,
2384,2014/3/20,16185,19073.65,21375.57,16771.73,0,0,,,,
2385,2014/3/21,16220,18931.54,21462.25,16400.83,0,0,,,,
2386,2014/3/24,16170,18781.73,21488.34,16075.12,0,0,,,,
2387,2014/3/25,15980,18626.92,21497.91,15755.93,0,0,,,,
2388,2014/3/26,15985,18474.04,21470.33,15477.75,0,0,,,,
2389,2014/3/27,15770,18309.62,21414.51,15204.73,0,0,,,,
2390,2014/3/28,15800,18149.23,21327.27,14971.19,0,0,,,,
2391,2014/3/31,15970,17994.81,21191.9,14797.72,0,0,,,,
2392,2014/4/1,15930,17845.96,21053.75,14638.17,0,0,,,,
2393,2014/4/2,15860,17695.38,20894.02,14496.74,0,0,,,,
2394,2014/4/3,15770,17549.42,20739.48,14359.36,0,0,,,,
2395,2014/4/4,15835,17412.31,20577.85,14246.77,0,0,,,,
2396,2014/4/8,16210,17314.04,20463.48,14164.6,0,0,,,,
2397,2014/4/9,16075,17194.23,20283.22,14105.24,0,0,,,,
2398,2014/4/10,16050,17069.23,20065.37,14073.09,0,0,,,,
2399,2014/4/11,16110,16943.85,19809.45,14078.25,0,0,,,,
2400,2014/4/14,16140,16822.31,19536.24,14108.38,0,0,,,,
2401,2014/4/15,16210,16701.54,19219.96,14183.12,0,0,,,,
2402,2014/4/16,16235,16594.04,18931.07,14257.01,0,0,,,,
2403,2014/4/17,16305,16490.96,18616.1,14365.82,0,0,,,,
2404,2014/4/18,16210,16390.58,18292.95,14488.21,0,0,,,,
2405,2014/4/21,16050,16279.81,17878.16,14681.46,0,0,,,,
2406,2014/4/22,15995,16167.12,17348.37,14985.87,0,0,,,,
2407,2014/4/23,15960,16051.73,16366.05,15737.41,0,0,,,,
2408,2014/4/24,16050,16048.27,16360.53,15736.01,0,0,,,,
2409,2014/4/25,16050,16043.27,16350.88,15735.66,0,0,,,,
2410,2014/4/28,16180,16043.08,16350.33,15735.83,0,0,,,,
2411,2014/4/29,16105,16038.65,16338.52,15738.78,0,0,,,,
2412,2014/4/30,16150,16037.88,16336.45,15739.31,0,0,,,,
2413,2014/5/5,16130,16043.65,16343.36,15743.94,0,0,,,,
2414,2014/5/6,16035,16045.58,16344.37,15746.79,0,-1,,,,
2415,2014/5/7,16020,16055.19,16332.4,15777.98,0,0,,,,
2416,2014/5/8,16005,16063.08,16321.09,15805.07,0,0,,,,
2417,2014/5/9,16025,16065.19,16320.92,15809.46,0,0,,,,
2418,2014/5/12,15910,16064.42,16321.95,15806.89,0,0,,,,
2419,2014/5/13,15940,16067.5,16316.65,15818.35,0,0,,,,
2420,2014/5/14,16055,16078.46,16296.26,15860.66,0,0,,,,
2421,2014/5/15,15995,16084.62,16281.88,15887.36,0,0,,,,
2422,2014/5/16,15910,16073.08,16274.87,15871.29,0,0,,,,
2423,2014/5/19,15820,16063.27,16288.14,15838.4,0,0,,,,
2424,2014/5/20,15880,16056.73,16292.81,15820.65,0,0,,,,
2425,2014/5/21,15905,16048.85,16291.14,15806.56,0,0,,,,
2426,2014/5/22,15870,16038.46,16287.55,15789.37,0,0,,,,
2427,2014/5/23,15860,16025,16273.35,15776.65,0,0,,,,
2428,2014/5/26,15855,16010.38,16251.96,15768.8,0,0,,,,
2429,2014/5/27,15825,15991.92,16212.27,15771.57,0,0,,,,
2430,2014/5/28,15730,15973.46,16198.19,15748.73,0,0,,,,
2431,2014/5/29,15730,15961.15,16202.85,15719.45,0,0,,,,
2432,2014/5/30,15710,15950.19,16210.63,15689.75,0,0,,,,
2433,2014/6/3,15495,15932.31,16247.96,15616.66,0,0,,,,
2434,2014/6/4,15445,15909.04,16273.95,15544.13,0,0,,,,
2435,2014/6/5,15340,15881.73,16304.44,15459.02,0,0,,,,
2436,2014/6/6,15450,15853.65,16290.68,15416.62,0,0,,,,
2437,2014/6/9,15385,15825.96,16287.31,15364.61,0,0,,,,
2438,2014/6/10,15475,15800,16261.46,15338.54,0,0,,,,
2439,2014/6/11,15515,15776.35,16230.43,15322.27,0,0,,,,
2440,2014/6/12,15440,15753.46,16213.25,15293.67,0,0,,,,
2441,2014/6/13,15455,15731.73,16192.52,15270.94,0,0,,,,
2442,2014/6/16,15625,15717.12,16165.8,15268.44,0,0,,,,
2443,2014/6/17,15545,15698.65,16133.93,15263.37,0,0,,,,
2444,2014/6/18,15395,15678.85,16120.94,15236.76,0,0,,,,
2445,2014/6/19,15490,15661.54,16096.27,15226.81,0,0,,,,
2446,2014/6/20,15470,15639.04,16048.9,15229.18,0,0,,,,
2447,2014/6/23,15485,15619.42,16006.6,15232.24,0,0,,,,
2448,2014/6/24,15460,15602.12,15975.24,15229,0,0,,,,
2449,2014/6/25,15415,15586.54,15955.61,15217.47,0,0,,,,
2450,2014/6/26,15370,15566.92,15925.16,15208.68,0,0,,,,
2451,2014/6/27,15370,15546.35,15884.72,15207.98,0,0,,,,
